slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
evansty01,Tyreke Evans,POINT GUARD,28,MEMPHIS GRIZZLIES,52,32,1607,366,809,114,286,164,209,44,221,269,57,17,117,96,31.2,1.0,4.5,-0.5,16.3,1.2,0.258,4.9,3.1,3.1,21.1,1.8,0.354,9.5,0.561,11.5,28.4,2.6,4.2,0.126,181,333,.544,48,.265,.482
favorde01,Derrick Favors,CENTER,26,UTAH JAZZ,77,77,2153,395,702,14,63,140,215,198,354,102,54,82,88,164,7.8,3.2,1.5,0.7,18.5,3.5,0.306,0.9,10.6,4.5,18.8,1.3,0.09,14.6,0.593,9.9,18.5,1.9,8.0,0.179,292,377,.775,217,.743,1.000
feltora01,Raymond Felton,POINT GUARD,33,OKLAHOMA CITY THUNDER,82,2,1365,224,552,81,230,36,44,25,131,203,49,16,76,91,22.5,1.1,-0.6,-0.3,11.0,1.3,0.08,-0.3,2.0,0.9,13.0,1.8,0.41700000000000004,6.3,0.494,11.7,20.4,0.5,2.2,0.078,54,97,.557,6,.111,.739
ferreyo01,Yogi Ferrell,SHOOTING GUARD,24,DALLAS MAVERICKS,82,21,2282,311,730,134,359,82,103,26,223,201,64,9,78,153,13.5,0.4,-1.4,0.0,11.2,1.5,0.141,-1.3,1.2,1.5,11.4,1.4,0.49200000000000005,6.1,0.54,9.1,17.0,0.4,3.0,0.064,64,110,.582,27,.422,.746
forbebr01,Bryn Forbes,SHOOTING GUARD,24,SAN ANTONIO SPURS,80,12,1517,209,497,89,228,48,72,12,98,80,28,2,37,108,7.8,0.1,-3.1,-0.6,7.2,1.3,0.145,-2.5,0.9,0.8,9.1,0.9,0.45899999999999996,4.0,0.525,6.5,16.7,-0.4,2.1,0.067,24,41,.585,17,.708,.945
fournev01,Evan Fournier,SMALL FORWARD,25,ORLANDO MAGIC,57,57,1837,368,802,127,335,150,173,23,157,165,47,16,95,138,14.8,0.7,-0.6,-1.4,9.5,0.9,0.21600000000000003,0.8,1.4,2.4,15.5,1.3,0.418,5.4,0.5770000000000001,9.8,23.3,0.7,3.3,0.087,112,167,.671,74,.661,.843
foxde01,De'Aaron Fox,POINT GUARD,20,SACRAMENTO KINGS,73,60,2026,328,797,47,153,141,195,33,171,320,70,20,173,163,24.6,0.9,-4.2,-1.5,10.0,1.1,0.245,-2.7,1.8,-1.7,11.2,1.7,0.192,5.7,0.478,16.4,23.4,-1.1,-0.6,-0.013999999999999999,123,190,.647,35,.285,.617
gasolma01,Marc Gasol,CENTER,33,MEMPHIS GRIZZLIES,73,73,2408,434,1033,109,320,281,337,78,514,305,54,101,194,185,21.7,3.9,2.3,0.6,25.3,2.6,0.326,1.7,3.7,1.5,17.4,1.1,0.31,14.2,0.532,14.1,25.6,2.7,4.0,0.08,109,164,.665,80,.734,.972
gasolpa01,Pau Gasol,CENTER,37,SAN ANTONIO SPURS,77,63,1812,287,627,43,120,158,209,129,490,238,24,79,108,121,20.1,3.6,3.4,1.9,30.2,3.3,0.33299999999999996,1.5,7.8,2.7,18.9,0.7,0.191,19.0,0.539,13.1,20.4,2.5,6.0,0.159,135,200,.675,88,.652,1.000
gayru01,Rudy Gay,POWER FORWARD,31,SAN ANTONIO SPURS,57,6,1231,253,537,37,118,112,145,76,215,73,46,38,78,98,9.8,2.6,0.8,0.6,19.5,2.1,0.27,0.2,6.8,1.0,18.0,1.9,0.22,13.1,0.545,11.5,24.6,0.9,3.1,0.122,103,151,.682,50,.485,.878
georgpa01,Paul George,SMALL FORWARD,27,OKLAHOMA CITY THUNDER,79,79,2891,576,1340,244,609,338,411,72,375,263,161,39,212,233,14.5,1.2,2.9,0.6,14.9,3.9,0.307,2.3,2.7,5.0,18.7,2.8,0.45399999999999996,8.6,0.57,12.2,25.7,3.6,8.9,0.147,190,285,.667,72,.379,.772
gibsota01,Taj Gibson,POWER FORWARD,32,MINNESOTA TIMBERWOLVES,82,82,2726,425,737,7,35,142,185,194,390,99,62,59,89,218,5.2,1.9,-0.5,-0.7,16.7,1.7,0.251,0.1,8.1,5.4,15.4,1.1,0.047,12.4,0.61,9.8,14.7,1.0,7.2,0.126,277,368,.753,184,.664,1.000
ginobma01,Manu Ginóbili,SHOOTING GUARD,40,SAN ANTONIO SPURS,65,0,1299,201,463,64,192,110,131,19,123,163,43,16,105,126,19.1,1.0,-1.3,0.2,10.6,1.6,0.28300000000000003,-1.5,1.6,0.6,12.9,1.7,0.415,6.1,0.5529999999999999,16.8,21.5,0.2,2.2,0.08199999999999999,89,139,.640,39,.438,.800
goberru01,Rudy Gobert,CENTER,25,UTAH JAZZ,56,56,1816,276,444,0,0,204,299,165,436,80,44,129,107,153,6.9,6.0,3.4,2.5,27.0,3.9,0.6729999999999999,0.9,10.4,4.2,20.7,1.2,0.0,18.8,0.657,15.7,16.9,2.5,8.1,0.214,296,408,.725,220,.743,0
gordoaa01,Aaron Gordon,POWER FORWARD,22,ORLANDO MAGIC,58,57,1909,375,865,115,342,157,225,87,370,136,59,45,107,111,11.7,1.9,0.3,-0.6,21.5,2.0,0.26,0.9,5.0,0.9,16.5,1.5,0.395,13.2,0.53,10.0,24.7,1.1,2.9,0.07200000000000001,171,236,.725,98,.573,.835
gordoer01,Eric Gordon,SHOOTING GUARD,29,HOUSTON ROCKETS,69,30,2154,415,970,218,608,195,241,25,145,154,44,27,130,116,11.7,1.1,0.4,-1.6,7.5,1.8,0.248,2.0,1.3,2.9,15.2,1.0,0.627,4.4,0.578,10.8,24.7,1.3,4.7,0.105,176,266,.662,69,.392,.824
gortama01,Marcin Gortat,CENTER,33,WASHINGTON WIZARDS,82,82,2075,290,560,0,0,110,163,181,442,151,40,61,99,175,10.6,2.6,-0.6,0.3,24.0,2.4,0.29100000000000004,-0.8,9.9,2.4,14.7,1.0,0.0,17.0,0.546,13.5,15.5,0.8,4.9,0.113,162,249,.651,133,.821,0
grahatr01,Treveon Graham,SHOOTING GUARD,24,CHARLOTTE HORNETS,63,2,1050,96,221,40,97,41,59,42,79,59,33,2,27,109,7.8,0.2,-2.7,0.1,8.3,0.7,0.267,-2.8,4.3,1.1,9.0,1.5,0.439,6.2,0.5529999999999999,9.9,11.3,-0.2,1.8,0.08,30,56,.536,15,.500,.975
grantje01,Jerami Grant,POWER FORWARD,23,OKLAHOMA CITY THUNDER,81,1,1647,244,456,32,110,162,240,86,233,57,31,77,54,155,5.1,4.2,0.3,0.3,16.3,1.9,0.526,0.0,5.6,3.5,16.2,0.9,0.24100000000000002,10.7,0.607,8.8,16.0,1.0,5.4,0.156,197,286,.689,145,.736,.941
grantje02,Jerian Grant,POINT GUARD,25,CHICAGO BULLS,74,26,1686,209,503,61,187,140,188,31,141,342,63,8,89,132,30.1,0.4,-1.3,-0.5,9.3,1.0,0.374,-0.9,1.9,2.3,14.3,1.8,0.37200000000000005,5.5,0.528,13.2,17.4,0.3,3.3,0.094,64,100,.640,12,.188,.656
greenda02,Danny Green,SHOOTING GUARD,30,SAN ANTONIO SPURS,70,60,1791,217,561,116,320,50,65,41,208,110,63,80,74,122,8.9,3.7,0.4,1.4,13.0,2.9,0.11599999999999999,-1.0,2.5,0.1,11.4,1.8,0.57,7.7,0.509,11.2,16.6,1.1,2.9,0.078,54,100,.540,32,.593,.983
greendr01,Draymond Green,POWER FORWARD,27,GOLDEN STATE WARRIORS,70,70,2287,281,619,77,256,134,173,75,460,508,95,91,202,185,29.0,3.1,2.8,1.9,21.1,3.4,0.27899999999999997,0.9,3.9,2.6,16.1,2.0,0.414,13.1,0.556,22.5,17.2,2.8,6.1,0.127,203,287,.707,147,.724,.918
greenja01,JaMychal Green,POWER FORWARD,27,MEMPHIS GRIZZLIES,55,54,1542,223,488,43,127,80,111,147,317,79,32,25,76,153,8.3,1.5,-2.3,-1.5,24.4,1.3,0.22699999999999998,-0.8,10.8,1.3,14.0,1.0,0.26,17.4,0.53,12.4,17.8,-0.1,2.6,0.079,136,218,.624,76,.559,.977
greenje02,Jeff Green,POWER FORWARD,31,CLEVELAND CAVALIERS,78,13,1828,295,618,53,170,203,234,60,186,99,41,34,75,149,8.0,1.6,-1.8,-1.5,11.2,0.8,0.379,-0.3,3.7,3.1,14.8,1.1,0.275,7.6,0.5870000000000001,9.4,19.3,0.1,3.9,0.10300000000000001,197,275,.716,136,.690,.973
griffbl01,Blake Griffin,POWER FORWARD,28,LOS ANGELES CLIPPERS,33,33,1139,255,578,64,187,172,219,46,216,179,30,9,99,78,25.6,0.7,3.4,-0.4,20.5,1.0,0.379,3.8,4.5,2.0,20.4,1.3,0.324,12.6,0.5529999999999999,12.8,29.3,1.6,3.0,0.126,193,282,.684,81,.420,.694
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,25,NEW YORK KNICKS,57,54,1885,360,856,130,410,146,179,32,192,155,62,10,92,123,12.7,0.5,-0.6,-1.1,11.3,1.1,0.209,0.5,1.9,1.6,14.4,1.6,0.479,6.6,0.5329999999999999,9.0,23.8,0.7,2.6,0.067,122,189,.646,70,.574,.792
hardeja01,James Harden,SHOOTING GUARD,28,HOUSTON ROCKETS,72,72,2551,651,1449,265,722,624,727,41,348,630,126,50,315,169,45.1,1.7,9.9,1.4,15.2,3.8,0.502,8.5,1.8,11.6,29.8,2.4,0.498,8.6,0.619,15.1,36.1,7.7,15.4,0.289,319,483,.660,33,.103,.256
harklma01,Maurice Harkless,SMALL FORWARD,24,PORTLAND TRAIL BLAZERS,59,36,1264,147,297,49,118,42,59,46,116,53,48,43,40,103,6.0,2.8,1.4,1.7,9.9,1.7,0.19899999999999998,-0.4,4.0,1.6,12.6,1.9,0.397,7.0,0.596,11.0,12.6,1.1,3.2,0.12300000000000001,88,141,.624,57,.648,.980
harremo01,Montrezl Harrell,CENTER,24,LOS ANGELES CLIPPERS,76,3,1293,348,548,1,7,139,222,103,203,74,36,52,68,143,10.1,3.4,3.3,0.2,17.0,1.3,0.405,3.1,8.9,4.3,24.7,1.4,0.013000000000000001,13.0,0.647,9.5,23.8,1.7,5.5,0.205,260,354,.734,183,.704,.000
harriga01,Gary Harris,SHOOTING GUARD,23,DENVER NUGGETS,67,65,2304,440,908,156,394,134,162,37,139,194,122,15,119,119,13.0,0.5,0.8,-0.2,6.8,1.5,0.17800000000000002,1.0,1.8,3.9,16.5,2.6,0.434,4.3,0.597,10.8,20.7,1.7,5.5,0.114,163,227,.718,98,.601,.891
harrijo01,Joe Harris,SHOOTING GUARD,26,BROOKLYN NETS,78,14,1975,305,621,150,358,86,104,51,209,128,35,20,91,153,10.2,0.8,0.1,-0.6,11.3,0.9,0.16699999999999998,0.7,2.7,3.0,13.3,0.9,0.5760000000000001,7.0,0.634,12.0,16.6,1.0,4.0,0.09699999999999999,113,161,.702,76,.673,.947
harrito02,Tobias Harris,POWER FORWARD,25,DETROIT PISTONS,48,48,1563,320,709,113,276,115,136,36,208,94,34,15,51,91,9.9,0.9,1.7,-0.5,15.0,1.5,0.192,2.2,2.5,2.6,16.7,1.1,0.389,8.6,0.564,6.2,23.2,1.5,4.1,0.125,167,259,.645,91,.545,.869
harrito02,Tobias Harris,POWER FORWARD,25,LOS ANGELES CLIPPERS,32,32,1105,242,512,70,169,64,80,22,171,98,37,20,54,73,14.3,1.5,2.1,-0.2,16.8,1.0,0.156,2.3,2.2,1.6,17.7,1.6,0.33,9.6,0.565,9.0,23.5,1.2,2.6,0.11199999999999999,167,259,.645,91,.545,.869
harrian01,Andrew Harrison,POINT GUARD,23,MEMPHIS GRIZZLIES,56,46,1326,181,429,47,142,124,159,23,108,177,38,26,81,138,21.3,1.8,-1.5,-0.5,9.7,0.7,0.371,-1.0,2.0,1.0,12.7,1.4,0.331,5.7,0.534,14.0,19.6,0.2,1.7,0.062,74,129,.574,15,.203,.745
hartjo01,Josh Hart,SHOOTING GUARD,22,LOS ANGELES LAKERS,63,23,1461,176,375,78,197,66,94,42,221,80,47,16,47,107,7.6,0.9,-0.1,0.5,16.0,1.5,0.251,-0.6,3.1,1.9,12.2,1.5,0.525,9.6,0.596,10.1,13.5,0.7,3.4,0.111,81,119,.681,49,.605,.936
hensojo01,John Henson,CENTER,27,MILWAUKEE BUCKS,76,69,1970,287,502,1,7,90,158,150,363,114,45,109,84,202,8.6,4.7,-0.9,0.1,21.5,2.2,0.315,-1.0,9.0,2.8,15.7,1.1,0.013999999999999999,15.3,0.5820000000000001,12.8,15.0,0.5,4.9,0.12,204,287,.711,159,.779,1.000
hezonma01,Mario Hezonja,SMALL FORWARD,22,ORLANDO MAGIC,75,30,1657,273,617,90,267,86,105,41,240,106,81,31,86,134,10.0,1.5,-0.5,0.4,16.1,1.8,0.17,-0.9,2.7,0.5,13.7,2.4,0.433,9.3,0.544,11.5,19.9,0.6,2.3,0.066,105,152,.691,61,.581,.878
hieldbu01,Buddy Hield,SHOOTING GUARD,25,SACRAMENTO KINGS,80,12,2024,416,933,176,408,71,81,55,252,155,85,22,124,148,12.8,1.0,1.0,-0.5,14.8,1.5,0.087,1.6,3.0,1.3,16.1,2.1,0.43700000000000006,8.6,0.557,11.3,24.3,1.5,2.8,0.067,94,149,.631,42,.447,.773
hillge01,George Hill,POINT GUARD,31,SACRAMENTO KINGS,43,36,1143,153,326,58,128,77,99,22,95,119,39,12,60,75,15.5,1.0,-0.5,-0.6,9.9,0.6,0.304,0.0,2.1,1.6,14.0,1.7,0.39299999999999996,5.8,0.597,14.0,16.9,0.4,2.1,0.09,99,142,.697,38,.384,.752
holidjr01,Jrue Holiday,SHOOTING GUARD,27,NEW ORLEANS PELICANS,81,81,2927,615,1244,120,356,187,238,62,303,486,123,64,213,201,24.9,1.7,1.6,0.3,10.8,2.9,0.191,1.3,2.4,4.2,17.8,2.0,0.28600000000000003,6.8,0.57,13.6,23.1,2.7,7.1,0.11599999999999999,294,427,.689,120,.408,.699
holidju01,Justin Holiday,SHOOTING GUARD,28,CHICAGO BULLS,72,72,2265,290,782,161,449,135,164,31,260,153,80,31,93,134,10.1,1.2,-1.9,-0.3,12.8,1.6,0.21,-1.6,1.4,0.1,10.8,1.7,0.574,6.9,0.513,9.8,18.2,0.0,1.7,0.036000000000000004,55,102,.539,42,.764,.957
holliro01,Rondae Hollis-Jefferson,SMALL FORWARD,23,BROOKLYN NETS,68,59,1920,342,724,13,54,249,316,101,358,167,65,48,121,145,14.2,1.9,0.1,0.4,20.0,2.0,0.436,-0.3,5.5,2.1,16.9,1.6,0.075,12.7,0.5479999999999999,12.3,22.2,1.0,4.1,0.10300000000000001,163,273,.597,110,.675,1.000
hoodro01,Rodney Hood,SHOOTING GUARD,25,UTAH JAZZ,39,12,1084,234,552,102,262,85,97,14,97,65,30,7,63,64,10.4,0.5,0.5,-1.0,10.1,1.3,0.17600000000000002,1.6,1.5,0.6,15.1,1.4,0.475,5.8,0.551,9.6,27.3,0.7,1.9,0.085,60,90,.667,35,.583,.733
horfoal01,Al Horford,CENTER,31,BOSTON CELTICS,72,72,2277,368,753,97,226,94,120,103,427,339,43,78,132,138,23.6,2.9,4.4,2.0,20.2,3.8,0.159,2.4,5.0,4.0,17.6,0.9,0.3,12.7,0.575,14.1,18.4,3.7,7.8,0.165,162,217,.747,113,.698,.955
howardw01,Dwight Howard,CENTER,32,CHARLOTTE HORNETS,81,81,2463,506,911,1,7,334,582,255,757,105,48,131,208,249,7.1,4.4,-0.1,0.1,33.8,3.9,0.639,-0.3,11.0,2.9,20.5,1.0,0.008,22.2,0.5770000000000001,15.1,24.2,1.2,6.8,0.132,362,518,.699,201,.555,1.000
ibakase01,Serge Ibaka,POWER FORWARD,28,TORONTO RAPTORS,76,76,2093,379,784,107,297,94,118,78,400,62,29,99,90,209,4.4,3.8,-0.1,0.0,21.0,3.0,0.151,-0.1,4.3,2.1,14.7,0.7,0.379,12.8,0.574,9.7,19.4,1.0,5.1,0.11699999999999999,99,136,.728,66,.667,.957
iguodan01,Andre Iguodala,SMALL FORWARD,34,GOLDEN STATE WARRIORS,64,7,1622,148,320,33,117,55,87,50,196,210,54,38,67,99,16.2,1.9,-0.3,0.8,12.6,1.6,0.272,-1.1,3.7,1.6,11.2,1.6,0.366,8.5,0.536,15.8,11.5,0.7,3.2,0.094,102,135,.756,67,.657,.894
ilyaser01,Ersan İlyasova,POWER FORWARD,30,ATLANTA HAWKS,46,40,1175,184,401,61,170,72,90,74,177,51,44,17,43,92,6.8,1.2,-0.1,-0.5,16.8,1.0,0.22399999999999998,0.3,7.0,1.6,15.1,1.8,0.424,11.9,0.569,8.9,18.0,0.6,2.6,0.106,136,219,.621,91,.669,.970
inglejo01,Joe Ingles,SMALL FORWARD,30,UTAH JAZZ,82,81,2578,335,718,204,464,66,83,24,320,392,90,20,159,178,22.9,0.7,2.3,1.3,13.9,3.6,0.11599999999999999,1.0,1.1,4.0,14.4,1.8,0.6459999999999999,7.6,0.623,17.4,15.9,2.8,7.6,0.141,93,138,.674,43,.462,.845
ingrabr01,Brandon Ingram,SMALL FORWARD,20,LOS ANGELES LAKERS,59,59,1975,358,761,41,105,192,282,57,257,230,45,43,149,163,17.7,1.8,-1.2,-0.3,13.8,1.8,0.371,-0.9,3.1,1.0,13.8,1.1,0.138,8.5,0.536,14.4,22.2,0.4,2.8,0.068,191,285,.670,80,.419,.951
irvinky01,Kyrie Irving,POINT GUARD,25,BOSTON CELTICS,60,60,1931,534,1087,166,407,232,261,33,194,306,65,17,140,122,30.7,0.7,7.3,0.9,10.8,2.7,0.24,6.4,1.9,6.3,25.0,1.7,0.374,6.4,0.61,10.4,31.0,4.5,8.9,0.222,157,242,.649,52,.331,.530
iwundwe01,Wesley Iwundu,SMALL FORWARD,23,ORLANDO MAGIC,62,12,1020,93,218,9,46,34,47,36,101,57,33,12,30,81,7.8,0.9,-4.3,-0.1,11.0,0.7,0.21600000000000003,-4.2,3.9,0.0,7.8,1.6,0.21100000000000002,7.4,0.48,11.2,11.6,-0.6,0.7,0.032,54,85,.635,30,.556,1.000
jackja01,Jarrett Jack,POINT GUARD,34,NEW YORK KNICKS,62,56,1548,189,443,25,86,63,75,22,169,348,35,4,115,98,31.3,0.2,-2.8,-1.3,12.1,0.7,0.16899999999999998,-1.6,1.6,0.5,11.5,1.1,0.19399999999999998,6.8,0.489,19.5,16.7,-0.3,1.2,0.036000000000000004,36,55,.655,8,.222,.600
jacksjo02,Josh Jackson,SMALL FORWARD,20,PHOENIX SUNS,77,35,1959,389,932,57,217,177,279,95,256,119,80,35,146,218,10.1,1.4,-4.2,-1.4,14.2,1.2,0.299,-2.8,5.1,-2.0,11.8,2.0,0.233,9.6,0.48,12.2,26.0,-1.1,-0.7,-0.018000000000000002,188,324,.580,83,.441,.912
jacksju01,Justin Jackson,SMALL FORWARD,22,SACRAMENTO KINGS,68,41,1506,185,419,57,185,26,36,27,160,74,28,13,40,81,7.2,0.8,-3.5,-1.1,12.6,0.5,0.086,-2.4,2.0,0.4,9.2,0.9,0.442,7.1,0.521,8.4,14.2,-0.6,1.0,0.031,59,75,.787,48,.814,1.000
jacksre01,Reggie Jackson,POINT GUARD,27,DETROIT PISTONS,45,45,1201,246,577,52,169,112,134,29,96,238,27,4,99,87,32.8,0.3,-0.4,-1.4,9.0,0.9,0.23199999999999998,1.0,2.6,1.1,15.9,1.1,0.293,5.7,0.516,13.5,27.1,0.5,2.0,0.078,54,90,.600,9,.167,.577
jamesle01,LeBron James,POWER FORWARD,33,CLEVELAND CAVALIERS,82,82,3026,857,1580,149,406,388,531,97,612,747,116,71,347,136,44.4,2.0,8.7,1.4,22.3,3.0,0.336,7.3,3.7,11.0,28.6,1.9,0.257,13.1,0.621,16.1,31.6,8.2,14.0,0.221,656,850,.772,220,.335,.356
jerebjo01,Jonas Jerebko,POWER FORWARD,30,UTAH JAZZ,74,19,1134,159,341,65,157,46,57,53,193,42,24,12,27,127,5.7,0.9,0.1,0.4,19.1,1.6,0.16699999999999998,-0.4,5.4,1.8,13.2,1.1,0.46,12.3,0.586,6.9,15.6,0.6,3.4,0.14400000000000002,69,98,.704,51,.739,1.000
johnsam01,Amir Johnson,CENTER,30,PHILADELPHIA 76ERS,74,18,1171,140,260,10,32,52,85,123,207,118,45,44,55,192,13.9,3.1,1.0,2.2,18.3,2.0,0.327,-1.2,11.8,2.1,14.9,1.8,0.12300000000000001,15.2,0.575,15.6,12.8,0.9,4.1,0.16899999999999998,88,127,.693,55,.625,1.000
johnsja01,James Johnson,POWER FORWARD,30,MIAMI HEAT,73,41,1943,309,614,57,185,113,162,61,297,280,70,51,141,192,22.5,2.2,1.6,1.6,17.2,2.8,0.264,0.0,3.5,2.2,15.8,1.8,0.301,10.3,0.575,17.1,19.1,1.7,5.0,0.12300000000000001,176,250,.704,90,.511,.906
johnsst04,Stanley Johnson,SMALL FORWARD,21,DETROIT PISTONS,69,50,1894,210,560,67,234,112,145,33,219,112,95,14,77,169,8.5,0.7,-2.9,1.1,13.0,2.4,0.259,-4.0,1.9,-0.6,9.0,2.5,0.418,7.3,0.48,11.0,16.4,-0.4,1.8,0.046,81,122,.664,30,.370,.970
johnsty01,Tyler Johnson,POINT GUARD,25,MIAMI HEAT,72,39,2052,309,711,119,324,106,129,34,214,165,60,34,81,148,12.4,1.4,-0.3,0.2,11.7,2.3,0.18100000000000002,-0.5,1.9,1.9,13.0,1.5,0.456,6.8,0.5489999999999999,9.5,18.6,0.9,4.2,0.09699999999999999,91,145,.628,58,.637,.952
johnswe01,Wesley Johnson,SMALL FORWARD,30,LOS ANGELES CLIPPERS,74,40,1486,150,368,60,177,43,58,29,187,61,76,62,55,146,5.6,3.5,-0.7,1.7,13.6,1.7,0.158,-2.5,2.2,-0.1,9.8,2.5,0.48100000000000004,8.0,0.512,12.3,13.0,0.5,1.7,0.055,37,57,.649,30,.811,.900
jokicni01,Nikola Jokić,CENTER,22,DENVER NUGGETS,75,73,2443,504,1010,111,280,266,313,195,608,458,90,61,210,212,29.6,2.1,6.9,1.6,27.9,2.9,0.31,5.3,9.0,7.8,24.4,1.8,0.27699999999999997,18.5,0.603,15.5,24.2,5.5,10.7,0.21100000000000002,153,225,.680,72,.471,.892
jonesty01,Tyus Jones,POINT GUARD,21,MINNESOTA TIMBERWOLVES,82,11,1467,150,328,45,129,71,81,16,116,232,95,6,59,110,21.2,0.4,0.8,1.7,9.2,1.2,0.247,-0.8,1.2,2.3,14.1,3.2,0.39299999999999996,5.2,0.5720000000000001,14.0,12.7,1.1,3.6,0.11699999999999999,52,78,.667,23,.442,.933
jordade01,DeAndre Jordan,CENTER,29,LOS ANGELES CLIPPERS,77,77,2424,373,578,0,0,181,312,329,842,117,39,71,137,203,7.1,2.4,1.4,-0.3,37.6,3.4,0.54,1.7,15.1,6.0,20.2,0.8,0.0,26.5,0.648,16.1,15.2,2.1,9.4,0.18600000000000003,342,487,.702,224,.655,0
josepco01,Cory Joseph,POINT GUARD,26,INDIANA PACERS,82,17,2210,256,604,67,190,70,94,39,224,260,80,18,87,141,16.1,0.7,-1.5,0.3,11.4,2.0,0.156,-1.8,2.0,1.2,11.0,1.8,0.315,6.7,0.503,11.9,14.8,0.3,3.1,0.068,65,106,.613,23,.354,.914
kaminfr01,Frank Kaminsky,POWER FORWARD,24,CHARLOTTE HORNETS,79,4,1835,307,716,104,274,155,194,46,242,129,36,19,66,95,11.0,0.9,-0.2,-0.8,14.5,1.3,0.271,0.6,2.7,2.3,14.4,1.0,0.38299999999999995,8.5,0.545,7.6,20.5,0.8,3.6,0.094,82,122,.672,47,.573,.990
kanteen01,Enes Kanter,CENTER,25,NEW YORK KNICKS,71,71,1830,422,713,0,2,156,184,273,507,105,36,37,122,187,9.4,1.7,2.2,-1.1,30.6,2.1,0.258,3.3,16.6,5.5,24.0,1.0,0.003,23.6,0.63,13.3,21.8,1.9,7.6,0.198,297,434,.684,145,.488,
kennalu01,Luke Kennard,SHOOTING GUARD,21,DETROIT PISTONS,73,9,1463,206,465,81,195,65,76,21,155,124,44,13,69,86,12.7,0.8,-0.8,0.1,11.9,1.4,0.163,-0.9,1.6,1.1,12.1,1.5,0.419,6.6,0.56,12.2,17.2,0.5,2.6,0.085,37,62,.597,18,.486,.975
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,24,CHARLOTTE HORNETS,74,74,1850,282,560,0,2,117,171,84,218,71,51,32,53,143,5.9,1.4,-2.1,0.0,13.0,1.6,0.305,-2.1,4.8,1.7,12.5,1.3,0.004,8.8,0.536,7.7,16.1,-0.1,3.3,0.084,156,226,.690,96,.615,
klebima01,Maxi Kleber,POWER FORWARD,26,DALLAS MAVERICKS,72,36,1206,151,309,40,128,44,59,71,163,51,26,47,30,114,6.4,3.5,-0.5,0.5,15.6,1.2,0.191,-1.0,6.3,1.6,13.4,1.1,0.414,10.8,0.5760000000000001,8.2,13.7,0.5,2.8,0.113,78,113,.690,62,.795,1.000
korveky01,Kyle Korver,SHOOTING GUARD,36,CLEVELAND CAVALIERS,73,4,1574,222,484,164,376,64,72,9,156,88,31,27,55,130,8.0,1.5,0.2,-1.2,10.9,0.6,0.149,1.5,0.7,2.8,13.4,1.0,0.777,5.9,0.652,9.6,16.0,0.9,3.4,0.10400000000000001,29,39,.744,28,.966,.976
koufoko01,Kosta Koufos,CENTER,28,SACRAMENTO KINGS,71,13,1391,222,389,0,0,33,74,149,323,87,47,32,49,146,9.7,2.2,-0.4,-0.2,27.6,1.5,0.19,-0.2,11.7,2.3,17.5,1.7,0.0,19.3,0.5660000000000001,10.4,15.2,0.6,3.9,0.134,108,151,.715,69,.639,0
kuzmaky01,Kyle Kuzma,POWER FORWARD,22,LOS ANGELES LAKERS,77,37,2401,468,1039,159,434,147,208,88,395,141,49,34,140,160,9.1,1.1,-0.7,-1.0,17.4,2.3,0.2,0.3,3.9,1.5,14.2,1.0,0.418,10.7,0.5489999999999999,11.0,22.5,0.8,3.8,0.077,171,266,.643,94,.550,.881
labissk01,Skal Labissière,POWER FORWARD,21,SACRAMENTO KINGS,60,28,1240,205,458,18,51,95,118,99,189,72,25,49,73,132,9.1,3.7,-2.7,-0.8,18.1,1.0,0.258,-1.9,8.7,0.4,14.3,1.0,0.111,13.2,0.513,12.5,21.1,-0.2,1.4,0.054000000000000006,81,116,.698,46,.568,1.000
lambje01,Jeremy Lamb,SHOOTING GUARD,25,CHARLOTTE HORNETS,80,18,1967,380,832,94,254,179,208,49,275,186,61,32,93,138,15.4,1.4,1.6,0.2,15.4,1.9,0.25,1.3,2.7,3.0,17.0,1.5,0.305,8.9,0.5589999999999999,9.1,22.4,1.8,4.9,0.12,110,169,.651,53,.482,.681
leeco01,Courtney Lee,SHOOTING GUARD,32,NEW YORK KNICKS,76,69,2310,343,755,113,278,114,124,30,194,180,80,17,84,109,11.3,0.6,-0.3,-0.2,9.3,1.2,0.16399999999999998,-0.1,1.4,2.7,13.0,1.7,0.368,5.4,0.564,9.4,16.9,1.0,3.9,0.08199999999999999,81,126,.643,40,.494,.796
