slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
bradlav01,Avery Bradley,SHOOTING GUARD,26,BOSTON CELTICS,55,55,1835,359,775,108,277,68,93,65,269,122,68,11,88,141,11.0,0.5,-0.6,-0.5,16.2,2.0,0.12,0.0,4.0,1.1,14.4,1.8,0.35700000000000004,10.1,0.5479999999999999,9.7,21.9,0.7,3.1,0.081,75,180,6.5,14.1,2.0,5.0,4.6,9.1,1.2,1.7,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,180,291,.619,119,.661,27,73,.370,13,.481,32,64,.500,20,.625,92,228,.404,61,.663,148,391,.379,126,.851
breweco01,Corey Brewer,SMALL FORWARD,30,HOUSTON ROCKETS,58,8,923,94,227,22,94,32,44,21,93,61,37,12,36,104,9.0,1.1,-3.4,0.6,11.0,0.8,0.19399999999999998,-4.0,2.5,0.0,7.5,1.9,0.414,6.7,0.491,12.7,12.9,-0.3,0.9,0.045,81,186,1.6,3.9,0.4,1.6,1.2,2.3,0.6,0.8,0.4,1.6,2.0,1.1,0.6,0.2,0.6,1.8,4.2,87,142,.613,53,.609,22,67,.328,13,.591,8,14,.571,4,.500,3,7,.429,2,.667,27,118,.229,26,.963
brogdma01,Malcolm Brogdon,SHOOTING GUARD,24,MILWAUKEE BUCKS,75,28,1982,290,635,78,193,109,126,47,166,317,84,12,113,140,24.3,0.5,-0.4,-0.4,9.6,1.5,0.198,0.0,2.8,2.6,14.9,2.2,0.304,6.3,0.555,14.1,18.5,0.8,4.1,0.1,77,229,3.9,8.5,1.0,2.6,2.8,5.9,1.5,1.7,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,153,275,.556,67,.438,27,83,.325,9,.333,21,55,.382,7,.333,23,63,.365,10,.435,88,212,.415,79,.898
brookaa01,Aaron Brooks,POINT GUARD,32,INDIANA PACERS,65,0,894,121,300,48,128,32,40,18,51,125,25,9,66,93,20.7,0.9,-3.7,-1.2,6.3,0.5,0.133,-2.4,2.3,-0.2,9.5,1.4,0.42700000000000005,4.3,0.507,17.2,19.2,-0.4,0.3,0.016,72,161,1.9,4.6,0.7,2.0,1.1,2.6,0.5,0.6,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0,24,58,.414,1,.042,20,46,.435,1,.050,17,32,.531,3,.176,12,35,.343,2,.167,50,132,.379,28,.560
brownja02,Jaylen Brown,SMALL FORWARD,20,BOSTON CELTICS,78,20,1341,192,423,46,135,85,124,45,175,64,35,18,68,142,7.2,1.1,-3.7,-0.8,14.4,1.3,0.293,-3.0,3.8,0.2,10.3,1.3,0.319,9.1,0.539,12.5,18.1,-0.6,1.5,0.053,78,223,2.5,5.4,0.6,1.7,1.9,3.7,1.1,1.6,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,126,196,.643,84,.667,25,62,.403,12,.480,13,37,.351,6,.462,10,41,.244,5,.500,52,159,.327,50,.962
brussni01,Nicolás Brussino,SHOOTING GUARD,23,DALLAS MAVERICKS,54,2,521,52,141,29,95,17,22,26,69,47,17,8,26,43,13.9,1.4,-1.6,0.1,16.2,0.6,0.156,-1.7,5.5,0.0,10.7,1.7,0.674,10.6,0.498,14.7,16.0,0.1,0.6,0.055,79,195,1.0,2.6,0.5,1.8,0.4,0.9,0.3,0.4,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,9,12,.750,7,.778,5,9,.556,1,.200,1,4,.250,1,1.000,8,21,.381,5,.625,29,95,.305,29,1.000
burketr01,Trey Burke,POINT GUARD,24,WASHINGTON WIZARDS,57,0,703,116,255,31,70,22,29,7,40,100,11,5,48,54,20.7,0.6,-3.0,-1.8,6.4,0.3,0.114,-1.3,1.1,0.3,10.8,0.8,0.275,3.8,0.532,15.2,19.6,-0.2,0.5,0.036000000000000004,72,175,2.0,4.5,0.5,1.2,1.5,3.2,0.4,0.5,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5.0,18,35,.514,5,.278,10,23,.435,2,.200,23,48,.479,4,.174,34,80,.425,7,.206,31,72,.431,25,.806
burksal01,Alec Burks,SHOOTING GUARD,25,UTAH JAZZ,42,0,653,99,248,25,76,60,78,17,103,30,18,5,35,50,7.5,0.6,-2.3,0.0,17.7,0.9,0.315,-2.2,3.1,-0.1,11.6,1.4,0.306,10.6,0.501,11.0,22.7,0.0,0.8,0.055999999999999994,78,214,2.4,5.9,0.6,1.8,1.8,4.1,1.4,1.9,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,26,66,.394,11,.423,22,47,.468,6,.273,16,29,.552,3,.188,10,30,.333,3,.300,25,76,.329,20,.800
butleji01,Jimmy Butler,SMALL FORWARD,27,CHICAGO BULLS,76,75,2809,570,1252,91,248,585,676,129,341,417,143,32,159,112,24.8,0.9,7.3,1.7,13.2,3.8,0.54,5.6,4.9,10.1,25.1,2.6,0.198,9.0,0.586,9.3,26.5,6.6,13.8,0.23600000000000002,79,230,7.5,16.5,1.2,3.3,6.3,13.2,7.7,8.9,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,234,387,.605,102,.436,86,170,.506,23,.267,87,227,.383,28,.322,112,305,.367,34,.304,97,270,.359,62,.639
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,23,DETROIT PISTONS,76,75,2529,370,928,153,437,154,185,55,193,193,89,12,86,118,11.2,0.4,-0.2,0.4,8.7,2.5,0.19899999999999998,-0.6,2.3,2.0,12.8,1.8,0.47100000000000003,5.3,0.519,7.9,19.2,1.1,4.5,0.086,77,205,4.9,12.2,2.0,5.8,2.9,6.5,2.0,2.4,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,86,141,.610,50,.581,20,73,.274,9,.450,40,105,.381,23,.575,71,172,.413,32,.451,153,437,.350,120,.784
canaais01,Isaiah Canaan,SHOOTING GUARD,25,CHICAGO BULLS,39,0,592,63,173,25,94,30,33,6,44,37,22,1,21,35,9.0,0.1,-3.3,0.4,8.1,0.6,0.191,-3.6,1.1,0.0,8.1,1.9,0.5429999999999999,4.6,0.483,10.1,15.4,-0.2,0.5,0.042,72,201,1.6,4.4,0.6,2.4,1.0,2.0,0.8,0.8,0.2,1.1,1.3,0.9,0.6,0.0,0.5,0.9,4.6,19,32,.594,7,.368,17,27,.630,5,.294,3,12,.250,1,.333,7,20,.350,4,.571,30,108,.278,27,.900
capelca01,Clint Capela,CENTER,22,HOUSTON ROCKETS,65,59,1551,362,563,0,0,94,177,178,348,63,34,79,87,179,6.7,4.1,1.2,-0.1,24.5,2.1,0.314,1.3,12.5,3.8,21.4,1.1,0.0,18.5,0.638,12.0,19.9,1.2,5.9,0.184,82,240,5.6,8.7,0.0,0.0,5.6,8.7,1.4,2.7,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6,363,508,.715,304,.837,43,127,.339,36,.837,1,4,.250,0,.000,1,4,.250,0,.000,0,1,.000,0,
carrode01,DeMarre Carroll,SMALL FORWARD,30,TORONTO RAPTORS,72,72,1882,220,550,109,320,89,117,63,212,74,81,27,54,143,5.7,1.2,0.0,0.4,12.7,2.1,0.213,-0.4,3.8,1.7,11.9,2.2,0.5820000000000001,8.3,0.53,8.2,15.6,1.0,3.8,0.09699999999999999,78,215,3.1,7.6,1.5,4.4,1.5,3.2,1.2,1.6,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9,62,101,.614,37,.597,30,76,.395,20,.667,9,25,.360,7,.778,18,43,.419,8,.444,116,342,.339,111,.957
cartevi01,Vince Carter,SMALL FORWARD,40,MEMPHIS GRIZZLIES,73,15,1799,193,490,112,296,88,115,36,191,133,60,36,50,163,11.5,1.9,0.8,1.1,12.5,2.1,0.235,-0.3,2.2,1.9,11.7,1.7,0.604,7.2,0.542,8.5,14.9,1.3,4.0,0.106,78,220,2.6,6.7,1.5,4.1,1.1,2.7,1.2,1.6,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0,50,99,.505,22,.440,22,52,.423,7,.318,6,26,.231,1,.167,15,39,.385,11,.733,120,316,.380,106,.883
cartemi01,Michael Carter-Williams,POINT GUARD,25,CHICAGO BULLS,45,19,846,112,306,15,64,58,77,24,129,113,38,23,66,102,20.0,2.2,-3.2,1.3,16.6,1.3,0.252,-4.5,3.0,-1.0,9.9,2.3,0.209,9.8,0.43700000000000006,16.3,20.9,-0.3,0.2,0.013000000000000001,77,190,2.5,6.8,0.3,1.4,2.2,5.4,1.3,1.7,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,43,84,.512,18,.419,37,97,.381,14,.378,13,45,.289,4,.308,9,29,.310,5,.556,16,66,.242,14,.875
caulewi01,Willie Cauley-Stein,CENTER,23,SACRAMENTO KINGS,75,21,1421,255,481,0,2,101,151,85,254,80,53,44,69,147,9.4,2.8,-1.0,0.2,20.4,1.5,0.314,-1.2,7.0,1.4,16.3,1.9,0.004,13.8,0.5579999999999999,11.2,19.7,0.3,2.9,0.1,84,240,3.4,6.4,0.0,0.0,3.4,6.4,1.3,2.0,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,156,217,.719,121,.776,60,156,.385,37,.617,22,59,.373,16,.727,17,47,.362,11,.647,0,2,.000,0,
chandty01,Tyson Chandler,CENTER,34,PHOENIX SUNS,47,46,1298,153,228,0,0,91,124,153,386,30,33,24,65,126,3.3,1.5,0.3,-0.3,33.2,1.3,0.544,0.7,12.5,2.7,16.6,1.2,0.0,22.6,0.703,18.7,11.2,0.8,4.1,0.151,84,240,3.3,4.9,0.0,0.0,3.3,4.9,1.9,2.6,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,145,204,.711,88,.607,8,22,.364,7,.875,0,1,.000,0,,0,1,.000,0,,,,,,
chandwi01,Wilson Chandler,SMALL FORWARD,29,DENVER NUGGETS,71,33,2197,433,939,110,326,141,194,103,357,141,51,30,114,172,9.8,1.1,-1.0,-1.5,17.8,1.1,0.207,0.5,5.2,2.4,14.9,1.1,0.34700000000000003,11.6,0.545,10.0,22.0,0.5,3.5,0.077,80,235,6.1,13.2,1.5,4.6,4.5,8.6,2.0,2.7,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,171,250,.684,103,.602,76,178,.427,25,.329,34,87,.391,16,.471,42,98,.429,16,.381,110,326,.337,101,.918
chrisma01,Marquese Chriss,POWER FORWARD,19,PHOENIX SUNS,82,75,1743,284,632,72,224,113,181,96,252,60,67,70,108,263,5.2,3.2,-2.2,-0.1,16.1,1.5,0.28600000000000003,-2.2,5.8,0.3,12.3,1.8,0.354,10.8,0.529,13.2,19.7,-0.1,1.8,0.05,81,240,3.5,7.7,0.9,2.7,2.6,5.0,1.4,2.2,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,159,259,.614,104,.654,27,70,.386,14,.519,9,29,.310,6,.667,16,48,.333,14,.875,73,226,.323,72,.986
chrisse01,Semaj Christon,POINT GUARD,24,OKLAHOMA CITY THUNDER,64,1,973,77,223,12,63,17,31,19,68,130,28,7,43,79,18.1,0.6,-5.1,-0.3,7.8,0.8,0.139,-4.8,2.2,-0.7,5.7,1.4,0.28300000000000003,4.9,0.387,15.4,12.2,-0.8,0.1,0.006,75,190,1.2,3.5,0.2,1.0,1.0,2.5,0.3,0.5,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,30,62,.484,14,.467,13,34,.382,3,.231,12,33,.364,2,.167,11,34,.324,1,.091,13,66,.197,11,.846
clarkia01,Ian Clark,SHOOTING GUARD,25,GOLDEN STATE WARRIORS,77,0,1137,211,433,61,163,44,58,22,99,90,39,8,55,77,11.2,0.6,-1.5,-0.5,9.0,1.3,0.134,-1.0,2.3,1.0,13.1,1.7,0.376,5.8,0.575,10.7,19.5,0.1,2.3,0.099,75,175,2.7,5.6,0.8,2.1,1.9,3.5,0.6,0.8,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,81,119,.681,59,.728,34,69,.493,24,.706,31,65,.477,17,.548,31,60,.517,19,.613,74,199,.372,70,.946
clarkjo01,Jordan Clarkson,SHOOTING GUARD,24,LOS ANGELES LAKERS,82,19,2397,477,1071,117,356,134,168,49,197,213,88,8,164,150,14.4,0.3,-2.5,-1.6,9.3,0.7,0.157,-0.9,2.2,0.5,13.2,1.8,0.332,5.6,0.526,12.5,23.3,-0.3,1.2,0.024,76,194,5.8,13.1,1.4,4.3,4.4,8.7,1.6,2.0,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,165,263,.627,54,.327,98,220,.445,14,.143,49,117,.419,12,.245,47,112,.420,11,.234,117,356,.329,91,.778
collida01,Darren Collison,POINT GUARD,29,SACRAMENTO KINGS,68,64,2063,340,714,73,175,147,171,23,129,312,67,9,114,119,24.5,0.4,-0.9,-1.2,7.1,0.8,0.239,0.3,1.3,3.1,15.3,1.6,0.245,4.3,0.57,12.6,19.8,0.6,3.9,0.091,72,175,5.0,10.5,1.1,2.6,3.9,7.9,2.2,2.5,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,95,159,.597,51,.537,47,107,.439,18,.383,36,80,.450,10,.278,89,194,.459,17,.191,73,174,.420,55,.753
conlemi01,Mike Conley,POINT GUARD,29,MEMPHIS GRIZZLIES,69,68,2292,464,1009,171,419,316,368,31,210,433,92,19,156,126,34.5,0.8,6.8,0.8,10.8,2.5,0.365,6.0,1.5,7.5,23.2,2.1,0.415,6.0,0.604,11.8,26.3,5.1,10.0,0.209,73,175,6.7,14.6,2.5,6.1,4.2,8.6,4.6,5.3,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,140,231,.606,30,.214,70,147,.476,24,.343,41,101,.406,6,.146,75,176,.426,24,.320,188,457,.411,103,.548
couside01,DeMarcus Cousins,CENTER,26,SACRAMENTO KINGS,55,55,1891,505,1118,95,267,423,549,115,468,266,75,74,207,203,27.4,3.6,7.2,1.6,28.3,2.6,0.491,5.6,7.1,3.4,26.5,2.0,0.239,17.8,0.562,13.2,37.5,4.4,6.0,0.153,82,270,9.2,20.3,1.7,4.9,7.5,15.5,7.7,10.0,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8,293,486,.603,114,.389,125,305,.410,46,.368,24,77,.312,6,.250,74,199,.372,40,.541,131,364,.360,117,.893
covinro01,Robert Covington,SMALL FORWARD,26,PHILADELPHIA 76ERS,67,67,2119,292,732,137,412,143,174,92,344,102,127,69,131,203,7.5,2.6,0.2,1.4,17.9,3.2,0.23800000000000002,-1.2,4.8,0.0,13.2,2.9,0.563,11.3,0.534,13.9,19.2,1.1,3.1,0.071,79,211,4.4,10.9,2.0,6.1,2.3,4.8,2.1,2.6,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,123,210,.586,83,.675,20,75,.267,10,.500,4,12,.333,3,.750,8,23,.348,5,.625,137,413,.332,129,.942
crabbal01,Allen Crabbe,SHOOTING GUARD,24,PORTLAND TRAIL BLAZERS,79,7,2254,303,647,134,302,105,124,19,207,94,54,20,62,171,6.1,0.7,-1.3,-0.6,10.2,1.0,0.192,-0.7,0.9,3.1,11.6,1.2,0.467,5.6,0.602,8.1,14.9,0.4,4.2,0.08900000000000001,77,212,3.8,8.2,1.7,3.8,2.1,4.4,1.3,1.6,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,65,102,.637,47,.723,23,57,.404,17,.739,23,48,.479,21,.913,64,150,.427,51,.797,137,314,.436,133,.971
crawfja01,Jamal Crawford,SHOOTING GUARD,36,LOS ANGELES CLIPPERS,82,1,2157,359,870,116,322,174,203,17,112,214,61,14,134,115,15.2,0.5,-2.1,-1.3,5.7,1.4,0.233,-0.8,0.9,0.5,12.0,1.4,0.37,3.3,0.525,12.3,22.7,0.0,1.9,0.043,77,185,4.4,10.6,1.4,3.9,3.0,6.7,2.1,2.5,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,52,90,.578,15,.288,50,125,.400,8,.160,53,121,.438,9,.170,117,272,.430,25,.214,122,345,.354,75,.615
crowdja01,Jae Crowder,SMALL FORWARD,26,BOSTON CELTICS,72,72,2335,333,720,157,394,176,217,48,367,155,73,23,80,161,10.1,0.8,0.9,-0.1,17.3,2.5,0.301,1.0,2.3,4.1,14.9,1.6,0.547,9.9,0.613,8.9,17.0,1.7,6.7,0.13699999999999998,78,235,4.6,10.0,2.2,5.5,2.4,4.5,2.4,3.0,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9,158,221,.715,127,.804,14,39,.359,9,.643,14,38,.368,9,.643,46,138,.333,36,.783,188,484,.388,175,.931
cunnida01,Dante Cunningham,POWER FORWARD,29,NEW ORLEANS PELICANS,66,35,1649,174,359,71,181,16,27,56,221,37,39,28,28,100,3.2,1.4,-1.6,0.3,14.2,1.6,0.075,-1.9,3.6,1.4,10.2,1.2,0.504,8.9,0.586,7.0,10.7,0.2,3.0,0.08800000000000001,80,230,2.6,5.4,1.1,2.7,1.6,2.7,0.2,0.4,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,69,102,.676,51,.739,14,30,.467,11,.786,3,10,.300,2,.667,17,36,.472,16,.941,71,182,.390,71,1.000
curryse01,Seth Curry,POINT GUARD,26,DALLAS MAVERICKS,70,42,2029,338,703,137,322,85,100,25,154,189,79,7,92,126,16.0,0.3,1.2,0.4,9.3,1.7,0.142,0.8,1.4,2.9,15.5,2.0,0.45799999999999996,5.1,0.601,11.0,19.5,1.7,4.6,0.11,74,185,4.8,10.0,2.0,4.6,2.9,5.4,1.2,1.4,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,58,91,.637,13,.224,52,90,.578,15,.288,32,62,.516,4,.125,59,139,.424,14,.237,137,319,.429,102,.745
curryst01,Stephen Curry,POINT GUARD,28,GOLDEN STATE WARRIORS,79,79,2638,675,1443,324,789,325,362,61,292,524,142,17,239,183,31.2,0.5,6.9,0.3,11.4,3.9,0.251,6.7,2.7,8.7,24.6,2.6,0.547,7.3,0.624,13.0,30.1,5.9,12.6,0.22899999999999998,75,190,8.5,18.3,4.1,10.0,4.4,8.3,4.1,4.6,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,238,376,.633,98,.412,54,128,.422,21,.389,47,96,.490,17,.362,91,194,.469,30,.330,396,961,.412,243,.614
danietr01,Troy Daniels,SHOOTING GUARD,25,MEMPHIS GRIZZLIES,67,3,1183,185,495,138,355,43,54,22,78,46,20,4,45,90,6.6,0.3,-1.8,-1.9,7.8,0.8,0.109,0.2,2.1,0.5,10.4,0.9,0.7170000000000001,4.8,0.531,8.0,21.7,0.0,1.3,0.051,76,205,2.8,7.4,2.1,5.3,0.7,2.1,0.6,0.8,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,7,22,.318,4,.571,4,12,.333,2,.500,6,24,.250,2,.333,29,80,.362,24,.828,142,367,.387,118,.831
davisan02,Anthony Davis,CENTER,23,NEW ORLEANS PELICANS,75,75,2708,770,1526,40,134,519,647,172,712,157,94,167,181,168,11.1,5.1,5.9,1.4,27.9,5.1,0.424,4.4,6.7,5.9,27.5,1.7,0.08800000000000001,17.2,0.58,9.1,32.6,5.4,11.0,0.195,82,253,10.3,20.3,0.5,1.8,9.7,18.6,6.9,8.6,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0,305,432,.706,195,.639,162,356,.455,93,.574,120,257,.467,67,.558,144,348,.414,116,.806,40,134,.299,40,1.000
davised01,Ed Davis,POWER FORWARD,27,PORTLAND TRAIL BLAZERS,46,12,789,75,142,0,0,50,81,96,148,26,15,22,37,137,4.6,2.2,-4.1,-0.8,20.9,0.7,0.57,-3.2,13.4,1.0,11.5,0.9,0.0,17.1,0.563,17.2,12.0,-0.4,1.7,0.10400000000000001,81,225,1.6,3.1,0.0,0.0,1.6,3.1,1.1,1.8,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3,59,102,.578,38,.644,15,39,.385,11,.733,1,1,1.000,1,1.000,,,,,,,,,,
dedmode01,Dewayne Dedmon,CENTER,27,SAN ANTONIO SPURS,76,37,1330,161,259,0,0,65,93,129,367,44,37,61,61,180,4.8,3.7,0.6,2.0,30.6,3.0,0.359,-1.4,11.2,2.3,16.0,1.4,0.0,21.1,0.645,16.9,12.3,0.9,5.2,0.18899999999999997,84,245,2.1,3.4,0.0,0.0,2.1,3.4,0.9,1.2,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,146,207,.705,103,.705,18,48,.375,11,.611,6,15,.400,6,1.000,5,12,.417,2,.400,,,,,
dekkesa01,Sam Dekker,POWER FORWARD,22,HOUSTON ROCKETS,77,2,1419,203,429,60,187,38,68,94,190,76,38,21,41,83,7.7,1.2,-0.2,-0.6,14.6,1.2,0.159,0.3,7.2,1.9,13.1,1.3,0.436,10.9,0.5489999999999999,8.2,14.9,0.6,3.1,0.10400000000000001,81,230,2.6,5.6,0.8,2.4,1.9,3.1,0.5,0.9,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5,121,190,.637,88,.727,15,45,.333,11,.733,2,5,.400,1,.500,5,10,.500,4,.800,63,192,.328,61,.968
delanma01,Malcolm Delaney,POINT GUARD,27,ATLANTA HAWKS,73,2,1248,145,388,26,110,75,93,10,113,193,39,1,95,112,23.1,0.1,-5.6,-0.3,9.8,1.3,0.24,-5.3,0.9,-1.2,7.5,1.5,0.284,5.4,0.456,18.1,18.3,-1.1,0.1,0.005,75,190,2.0,5.3,0.4,1.5,1.6,3.8,1.0,1.3,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,20,47,.426,4,.200,7,26,.269,1,.143,8,27,.296,0,.000,85,180,.472,23,.271,28,110,.255,24,.857
dellama01,Matthew Dellavedova,POINT GUARD,26,MILWAUKEE BUCKS,76,54,1986,208,534,79,215,82,96,24,123,357,53,0,133,153,25.7,0.0,-4.2,-1.8,7.1,0.9,0.18,-2.5,1.4,0.3,9.4,1.4,0.40299999999999997,4.3,0.501,18.8,16.3,-1.1,1.2,0.028999999999999998,75,200,2.7,7.0,1.0,2.8,1.7,4.2,1.1,1.3,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,33,81,.407,10,.303,65,158,.411,19,.292,22,56,.393,5,.227,19,47,.404,8,.421,85,232,.366,74,.871
denglu01,Luol Deng,SMALL FORWARD,31,LOS ANGELES LAKERS,56,49,1486,164,424,51,165,46,63,63,232,74,48,20,43,61,7.0,1.1,-2.1,-0.6,17.7,0.8,0.149,-1.4,4.5,0.1,10.1,1.6,0.389,10.8,0.47,8.7,14.2,0.0,0.9,0.028999999999999998,81,237,2.9,7.6,0.9,2.9,2.0,4.6,0.8,1.1,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,74,120,.617,39,.527,14,40,.350,7,.500,10,35,.286,6,.600,15,66,.227,10,.667,51,164,.311,47,.922
derozde01,DeMar DeRozan,SHOOTING GUARD,27,TORONTO RAPTORS,74,74,2620,721,1545,33,124,545,647,70,316,290,78,13,180,134,20.6,0.4,3.0,-1.0,13.6,2.4,0.419,4.1,3.0,6.7,24.0,1.5,0.08,8.3,0.552,9.0,34.3,3.3,9.0,0.166,78,220,9.7,20.9,0.4,1.7,9.3,19.2,7.4,8.7,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,194,300,.647,50,.258,177,360,.492,26,.147,189,390,.485,17,.090,203,531,.382,50,.246,34,139,.245,29,.853
diawbo01,Boris Diaw,POWER FORWARD,34,UTAH JAZZ,73,33,1283,146,327,20,81,26,35,46,112,170,18,9,87,83,20.3,0.6,-2.5,-0.2,9.8,1.2,0.107,-2.3,4.3,-0.1,9.0,0.7,0.248,7.1,0.494,20.3,15.6,-0.1,1.1,0.040999999999999995,80,250,2.0,4.5,0.3,1.1,1.7,3.4,0.4,0.5,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,92,138,.667,41,.446,27,59,.458,8,.296,11,30,.367,2,.182,14,53,.264,9,.643,26,95,.274,25,.962
dienggo01,Gorgui Dieng,POWER FORWARD,27,MINNESOTA TIMBERWOLVES,82,82,2653,332,661,16,43,136,167,188,459,158,88,95,107,254,8.6,3.1,-0.1,0.6,20.5,2.5,0.253,-0.8,8.1,3.2,14.2,1.7,0.065,14.2,0.555,12.7,14.0,1.3,5.7,0.10300000000000001,82,252,4.0,8.1,0.2,0.5,3.9,7.5,1.7,2.0,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,143,223,.641,99,.692,51,117,.436,41,.804,40,89,.449,29,.725,82,189,.434,78,.951,16,42,.381,15,.938
dinwisp01,Spencer Dinwiddie,POINT GUARD,23,BROOKLYN NETS,59,18,1334,134,302,38,101,126,159,27,137,185,44,23,66,119,20.3,1.3,-1.0,0.4,10.7,0.9,0.526,-1.3,2.2,1.9,12.7,1.6,0.33399999999999996,6.5,0.581,15.1,14.1,0.4,2.8,0.10099999999999999,77,215,2.3,5.1,0.6,1.7,1.6,3.4,2.1,2.7,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,52,89,.584,14,.269,17,47,.362,5,.294,13,40,.325,1,.077,15,27,.556,2,.133,38,101,.376,22,.579
dragigo01,Goran Dragić,POINT GUARD,30,MIAMI HEAT,73,73,2459,534,1124,117,289,298,377,62,217,423,89,13,212,199,29.0,0.4,2.6,-0.1,9.9,2.6,0.335,2.7,2.8,5.0,19.8,1.8,0.257,6.3,0.575,14.1,27.1,2.9,7.5,0.147,75,190,7.3,15.4,1.6,4.0,5.7,11.4,4.1,5.2,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,183,301,.608,48,.262,102,209,.488,11,.108,83,199,.417,10,.120,49,127,.386,16,.327,117,289,.405,77,.658
