slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
ellinwa01,Wayne Ellington,SHOOTING GUARD,27,LOS ANGELES LAKERS,65,36,1675,254,617,90,243,52,64,31,179,105,33,2,50,77,10.2,0.1,-2.3,-1.8,12.3,0.1,0.10400000000000001,-0.5,2.0,1.1,11.6,1.0,0.39399999999999996,6.9,0.504,7.2,18.5,-0.1,1.2,0.034,61,99,.616,30,.492,.689
ellismo01,Monta Ellis,SHOOTING GUARD,29,DALLAS MAVERICKS,80,80,2699,602,1354,81,284,228,303,34,156,329,148,25,198,197,20.5,0.8,-0.1,-0.1,6.4,2.2,0.22399999999999998,0.0,1.4,1.4,16.5,2.8,0.21,3.9,0.509,11.7,27.9,1.3,3.6,0.065,230,365,.630,101,.439,.707
ennisja01,James Ennis,SMALL FORWARD,24,MIAMI HEAT,62,3,1051,101,247,31,95,79,94,51,125,48,25,17,39,89,7.2,1.4,-1.5,-0.5,14.0,0.8,0.381,-1.0,6.0,1.2,11.5,1.3,0.385,10.1,0.541,11.9,14.6,0.1,1.9,0.08800000000000001,54,92,.587,31,.574,.935
evansty01,Tyreke Evans,SHOOTING GUARD,25,NEW ORLEANS PELICANS,79,76,2690,521,1165,69,227,202,291,82,334,521,100,37,246,198,32.7,1.0,1.2,-0.2,14.1,2.2,0.25,1.4,3.5,2.4,17.7,2.0,0.195,8.8,0.508,16.0,26.1,2.2,4.6,0.08199999999999999,358,644,.556,105,.293,.690
exumda01,Dante Exum,POINT GUARD,19,UTAH JAZZ,82,41,1817,145,416,83,264,20,32,27,104,198,41,14,118,147,16.6,0.6,-4.3,-0.7,6.6,1.0,0.077,-3.6,1.7,-1.1,5.7,1.2,0.635,4.2,0.457,21.5,13.8,-1.1,-0.1,-0.003,38,52,.731,23,.605,.940
farieke01,Kenneth Faried,POWER FORWARD,25,DENVER NUGGETS,75,71,2086,373,736,1,8,199,288,242,426,89,62,57,118,211,7.1,2.1,-0.1,-0.7,22.9,2.1,0.391,0.6,12.1,3.5,18.4,1.5,0.011000000000000001,17.3,0.5479999999999999,12.0,20.3,1.0,5.6,0.13,268,425,.631,171,.638,.000
favorde01,Derrick Favors,POWER FORWARD,23,UTAH JAZZ,74,74,2280,482,918,1,6,222,332,196,411,112,60,123,121,210,9.4,4.3,2.5,0.6,20.7,3.3,0.36200000000000004,1.9,10.0,5.0,21.8,1.4,0.006999999999999999,15.4,0.5579999999999999,10.2,23.8,2.6,8.3,0.175,300,406,.739,197,.657,1.000
fournev01,Evan Fournier,SHOOTING GUARD,22,ORLANDO MAGIC,58,32,1661,253,575,85,225,107,147,28,125,120,40,2,82,116,11.5,0.1,-1.8,-1.3,8.7,0.6,0.256,-0.5,1.9,1.5,12.4,1.2,0.391,5.2,0.546,11.4,19.7,0.1,2.1,0.059000000000000004,124,195,.636,59,.476,.776
foyera01,Randy Foye,SHOOTING GUARD,31,DENVER NUGGETS,50,21,1087,148,402,94,263,45,55,9,76,119,34,11,60,97,17.0,0.8,-1.2,-0.9,7.8,0.4,0.13699999999999998,-0.3,0.9,0.6,11.0,1.6,0.654,4.2,0.51,12.3,19.3,0.2,1.0,0.045,25,40,.625,6,.240,.819
fryech01,Channing Frye,POWER FORWARD,31,ORLANDO MAGIC,75,51,1870,191,487,136,346,31,35,27,266,94,47,39,78,191,7.4,1.7,-1.5,-0.1,16.4,1.4,0.07200000000000001,-1.5,1.6,0.7,9.5,1.3,0.71,8.9,0.546,13.4,14.1,0.2,2.1,0.053,9,25,.360,4,.444,.978
gallida01,Danilo Gallinari,SMALL FORWARD,26,DENVER NUGGETS,59,27,1426,228,568,107,301,171,191,31,187,83,47,20,57,94,9.4,1.1,2.4,-0.2,14.7,1.0,0.336,2.6,2.3,3.0,16.8,1.6,0.53,8.3,0.563,8.0,21.5,1.6,3.9,0.132,60,97,.619,24,.400,.879
gallola01,Langston Galloway,POINT GUARD,23,NEW YORK KNICKS,45,41,1457,204,511,62,176,63,78,37,153,150,52,12,61,129,17.6,0.7,-2.3,-0.9,12.5,0.6,0.153,-1.5,2.9,0.7,12.3,1.9,0.344,7.5,0.489,10.1,19.2,-0.1,1.3,0.043,56,112,.500,27,.482,.742
gasolma01,Marc Gasol,CENTER,30,MEMPHIS GRIZZLIES,81,81,2687,530,1072,3,17,350,440,115,515,307,70,131,176,208,19.7,4.0,5.1,2.4,21.8,4.7,0.41,2.7,4.9,5.5,21.7,1.4,0.016,13.4,0.5579999999999999,12.2,24.6,4.8,10.2,0.182,203,298,.681,134,.660,.667
gasolpa01,Pau Gasol,POWER FORWARD,34,CHICAGO BULLS,78,78,2681,570,1153,12,26,294,366,220,699,210,25,147,158,147,14.4,4.0,3.5,0.6,27.6,4.4,0.317,2.9,9.2,6.0,22.7,0.5,0.023,18.6,0.55,10.7,24.7,3.7,10.4,0.187,243,396,.614,137,.564,1.000
gayru01,Rudy Gay,SMALL FORWARD,28,SACRAMENTO KINGS,68,67,2408,508,1116,79,220,337,393,98,301,250,71,41,183,157,19.0,1.3,2.7,-0.7,13.7,1.3,0.35200000000000004,3.4,4.8,4.8,19.7,1.5,0.19699999999999998,9.4,0.556,12.4,27.0,2.9,6.1,0.122,140,227,.617,54,.386,.734
gibsota01,Taj Gibson,POWER FORWARD,29,CHICAGO BULLS,62,17,1692,254,506,0,0,132,184,162,234,71,36,75,77,162,6.9,3.2,-0.4,0.1,14.6,2.1,0.364,-0.5,10.7,2.7,16.1,1.1,0.0,12.7,0.545,11.6,17.6,0.7,4.8,0.13699999999999998,199,320,.622,139,.698,0
ginobma01,Manu Ginóbili,SHOOTING GUARD,37,SAN ANTONIO SPURS,70,0,1587,251,589,89,258,147,204,28,183,293,67,20,154,138,28.6,0.9,1.7,0.9,12.8,2.3,0.34600000000000003,0.9,2.0,1.4,16.2,2.2,0.43799999999999994,7.5,0.544,18.5,23.9,1.5,3.7,0.111,103,174,.592,47,.456,.814
goberru01,Rudy Gobert,CENTER,22,UTAH JAZZ,82,37,2158,258,427,0,2,170,273,265,510,109,64,189,111,175,8.2,7.0,4.2,2.5,27.2,4.3,0.639,1.7,14.3,5.0,21.6,1.6,0.005,20.7,0.627,16.9,14.0,3.4,9.3,0.20600000000000002,239,337,.709,143,.598,
gordoer01,Eric Gordon,SHOOTING GUARD,26,NEW ORLEANS PELICANS,61,60,2018,285,694,141,315,107,133,28,131,229,50,14,122,145,17.6,0.5,-1.0,-1.2,7.4,0.7,0.192,0.2,1.6,2.2,12.7,1.3,0.45399999999999996,4.5,0.544,14.0,19.8,0.5,2.9,0.069,66,144,.458,19,.288,.929
gortama01,Marcin Gortat,CENTER,30,WASHINGTON WIZARDS,82,82,2453,439,775,0,3,123,175,180,537,97,49,110,100,191,6.5,3.6,1.5,0.9,24.1,4.2,0.226,0.6,8.5,4.4,18.2,1.0,0.004,16.5,0.5870000000000001,10.5,17.6,2.1,8.6,0.168,301,407,.740,247,.821,
grantje01,Jerami Grant,SMALL FORWARD,20,PHILADELPHIA 76ERS,65,11,1377,124,352,49,156,114,193,49,149,79,40,68,85,144,9.4,4.0,-3.3,0.6,12.3,1.4,0.5479999999999999,-3.9,3.7,-0.9,8.7,1.5,0.44299999999999995,7.8,0.47,16.3,16.5,-0.5,0.5,0.019,61,113,.540,38,.623,.980
greenda02,Danny Green,SHOOTING GUARD,27,SAN ANTONIO SPURS,81,80,2312,322,738,191,457,111,127,54,289,158,101,87,93,163,10.3,2.8,4.6,2.0,13.9,3.9,0.172,2.6,2.7,4.0,16.5,2.2,0.619,8.4,0.596,10.5,17.5,3.8,7.8,0.163,78,135,.578,53,.679,.941
greendr01,Draymond Green,POWER FORWARD,24,GOLDEN STATE WARRIORS,79,79,2490,339,765,111,329,132,200,114,533,291,123,99,133,253,16.1,2.9,3.5,2.8,22.4,5.2,0.261,0.7,5.1,3.3,16.4,2.4,0.43,14.0,0.54,13.5,17.2,3.5,8.5,0.163,228,343,.665,154,.675,1.000
greenge01,Gerald Green,SHOOTING GUARD,29,PHOENIX SUNS,74,4,1446,324,778,137,387,99,120,33,153,91,42,12,104,145,10.9,0.6,-0.3,-1.5,11.7,1.0,0.154,1.2,2.5,1.0,15.4,1.4,0.49700000000000005,7.0,0.532,11.1,28.4,0.6,1.9,0.065,68,103,.660,37,.544,.737
greenje02,Jeff Green,SMALL FORWARD,28,BOSTON CELTICS,33,33,1093,206,475,47,154,121,144,21,120,53,27,13,56,66,7.9,0.9,-1.1,-1.3,12.2,1.0,0.303,0.2,2.1,1.0,14.6,1.2,0.324,7.1,0.539,9.4,23.8,0.3,2.0,0.08900000000000001,174,283,.615,98,.563,.851
greenje02,Jeff Green,SMALL FORWARD,28,MEMPHIS GRIZZLIES,45,37,1361,210,492,50,138,118,143,43,144,81,26,21,52,81,9.5,1.3,0.6,-0.2,12.0,1.5,0.29100000000000004,0.8,3.6,1.7,14.2,1.0,0.28,7.8,0.53,8.6,20.5,0.9,3.1,0.111,174,283,.615,98,.563,.851
griffbl01,Blake Griffin,POWER FORWARD,25,LOS ANGELES CLIPPERS,67,67,2356,574,1144,10,25,311,427,126,382,354,63,35,152,196,26.2,1.2,4.0,0.2,17.9,2.4,0.373,3.8,6.1,6.6,22.8,1.4,0.022000000000000002,12.1,0.551,10.2,28.4,3.6,9.0,0.183,348,490,.710,226,.649,.818
hansbty01,Tyler Hansbrough,POWER FORWARD,29,TORONTO RAPTORS,74,8,1058,86,165,1,7,97,139,106,159,21,30,15,20,141,2.8,1.1,-1.3,-0.6,17.3,0.9,0.8420000000000001,-0.7,11.6,2.6,13.3,1.5,0.042,14.4,0.597,8.1,10.5,0.2,3.4,0.156,62,111,.559,46,.742,1.000
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,22,NEW YORK KNICKS,70,30,1681,279,717,121,354,125,156,12,144,127,20,14,82,119,13.5,0.7,-2.8,-3.0,10.2,0.0,0.218,0.2,0.8,0.8,12.1,0.6,0.494,5.4,0.512,9.5,23.8,-0.3,0.8,0.023,83,137,.606,45,.542,.893
hardeja01,James Harden,SHOOTING GUARD,25,HOUSTON ROCKETS,81,81,2981,647,1470,208,555,715,824,75,384,565,154,60,321,208,34.6,1.6,8.8,1.8,14.2,4.2,0.561,7.0,2.8,12.2,26.7,2.6,0.37799999999999995,8.5,0.605,14.9,31.3,8.1,16.4,0.265,321,516,.622,77,.240,.486
harride01,Devin Harris,POINT GUARD,31,DALLAS MAVERICKS,76,3,1685,219,524,95,266,132,162,13,122,237,78,14,85,147,20.4,0.7,1.4,0.8,8.0,1.3,0.309,0.6,0.8,2.9,14.8,2.3,0.508,4.4,0.5589999999999999,12.5,18.0,1.4,4.2,0.12,81,129,.628,24,.296,.811
harrito02,Tobias Harris,SMALL FORWARD,22,ORLANDO MAGIC,68,63,2369,442,949,87,239,193,245,73,357,124,69,36,115,134,8.8,1.2,0.5,-0.6,17.3,1.8,0.258,1.1,3.4,3.0,16.7,1.5,0.252,10.3,0.551,9.8,22.5,1.5,4.8,0.098,192,281,.683,122,.635,.966
hawessp01,Spencer Hawes,POWER FORWARD,26,LOS ANGELES CLIPPERS,73,15,1274,163,415,55,176,44,68,30,228,88,24,53,61,173,10.0,3.4,-2.3,0.7,19.7,1.5,0.16399999999999998,-3.0,2.7,-0.3,9.8,1.0,0.424,11.4,0.478,12.1,17.9,-0.1,1.2,0.044000000000000004,52,86,.605,38,.731,1.000
haywago01,Gordon Hayward,SMALL FORWARD,24,UTAH JAZZ,76,76,2618,484,1087,120,330,375,462,54,319,313,108,30,206,131,21.7,0.9,4.0,0.5,14.0,2.9,0.425,3.5,2.4,5.8,20.2,2.2,0.304,8.2,0.5670000000000001,13.8,26.2,4.0,8.7,0.159,144,227,.634,66,.458,.858
hendege02,Gerald Henderson,SHOOTING GUARD,27,CHARLOTTE HORNETS,80,72,2315,370,847,45,136,184,217,36,237,206,51,22,110,135,15.6,0.7,-1.4,0.0,11.6,2.3,0.256,-1.3,1.7,1.3,13.2,1.1,0.161,6.5,0.514,10.5,20.7,0.4,3.6,0.07400000000000001,112,176,.636,68,.607,.956
hensojo01,John Henson,CENTER,24,MILWAUKEE BUCKS,67,11,1228,196,346,0,0,78,137,124,188,59,28,135,87,152,7.8,9.3,0.7,2.2,17.4,2.4,0.396,-1.5,11.7,1.3,18.0,1.2,0.0,14.5,0.578,17.6,18.1,0.8,3.6,0.142,164,254,.646,121,.738,
hibbero01,Roy Hibbert,CENTER,28,INDIANA PACERS,76,76,1926,317,710,0,2,168,204,156,384,84,18,125,107,216,7.4,5.1,-1.2,0.6,21.9,3.2,0.287,-1.8,9.0,1.0,15.4,0.5,0.003,15.5,0.501,11.8,21.3,0.4,4.2,0.105,87,156,.558,45,.517,
hicksjj01,J.J. Hickson,CENTER,26,DENVER NUGGETS,73,8,1411,218,459,0,2,116,201,150,302,57,36,35,96,136,6.5,1.9,-2.7,-1.1,24.0,1.4,0.43799999999999994,-1.6,11.1,0.5,14.3,1.3,0.004,17.3,0.504,14.9,19.7,-0.2,1.8,0.062,156,256,.609,99,.635,
hilarne01,Nenê,POWER FORWARD,32,WASHINGTON WIZARDS,67,58,1693,307,601,1,5,122,202,84,261,123,66,22,124,180,12.0,1.0,-0.8,0.9,17.0,2.5,0.336,-1.7,5.7,0.5,14.3,2.0,0.008,11.5,0.534,15.2,21.8,0.5,3.0,0.086,200,294,.680,130,.650,1.000
hillge01,George Hill,POINT GUARD,28,INDIANA PACERS,43,36,1267,255,535,69,193,113,143,25,154,220,44,14,69,111,31.4,0.9,5.3,1.2,13.3,1.6,0.267,4.1,2.2,3.7,21.5,1.8,0.361,7.8,0.579,10.3,23.8,2.3,5.4,0.203,85,121,.702,27,.318,.725
hilljo01,Jordan Hill,CENTER,27,LOS ANGELES LAKERS,70,57,1874,357,777,3,11,124,168,174,382,103,34,52,106,164,9.5,2.3,-2.2,-1.6,23.4,1.1,0.21600000000000003,-0.6,9.9,1.1,16.2,0.9,0.013999999999999999,16.4,0.494,11.1,22.7,-0.1,2.2,0.055,134,194,.691,73,.545,.333
hillso01,Solomon Hill,SMALL FORWARD,23,INDIANA PACERS,82,78,2381,251,634,68,208,159,193,70,244,184,66,18,115,177,11.9,0.6,-1.5,0.5,11.2,2.6,0.304,-2.0,3.3,0.9,10.2,1.4,0.32799999999999996,7.3,0.507,13.8,15.9,0.3,3.5,0.07200000000000001,112,223,.502,46,.411,.971
hinriki01,Kirk Hinrich,SHOOTING GUARD,34,CHICAGO BULLS,66,22,1610,142,381,58,168,35,50,20,101,148,46,14,73,144,13.8,0.6,-3.8,0.0,6.6,1.3,0.131,-3.8,1.4,-0.3,6.8,1.5,0.441,4.1,0.46799999999999997,15.3,13.3,-0.7,1.0,0.03,25,46,.543,7,.280,.922
holidjr01,Jrue Holiday,POINT GUARD,24,NEW ORLEANS PELICANS,40,37,1303,238,534,51,135,65,76,32,103,274,63,23,91,110,34.9,1.3,2.8,0.3,9.0,1.1,0.142,2.5,2.8,2.3,18.8,2.5,0.253,5.9,0.522,13.8,23.1,1.6,3.4,0.124,79,141,.560,14,.177,.558
hoodro01,Rodney Hood,SHOOTING GUARD,22,UTAH JAZZ,50,21,1064,155,374,62,170,61,80,9,108,83,30,12,45,119,13.2,0.9,-0.7,0.3,11.7,0.9,0.214,-1.0,1.0,1.3,12.3,1.5,0.455,6.4,0.529,9.9,19.6,0.3,2.2,0.098,32,48,.667,15,.469,.855
horfoal01,Al Horford,CENTER,28,ATLANTA HAWKS,76,76,2318,519,965,11,36,107,141,131,413,244,68,98,100,121,18.6,3.5,4.1,1.5,19.8,3.6,0.146,2.6,6.7,5.1,21.4,1.5,0.037000000000000005,13.4,0.563,8.9,22.2,3.6,8.7,0.179,257,337,.763,210,.817,.923
howardw01,Dwight Howard,CENTER,29,HOUSTON ROCKETS,41,41,1223,251,423,1,2,143,271,110,321,50,28,53,115,137,7.3,3.4,-0.4,-0.1,28.9,2.2,0.6409999999999999,-0.3,10.0,1.4,19.2,1.1,0.005,19.5,0.596,17.5,23.3,0.5,3.6,0.14,277,376,.737,182,.657,1.000
humphkr01,Kris Humphries,POWER FORWARD,29,WASHINGTON WIZARDS,64,17,1345,211,446,0,7,87,117,118,298,57,34,25,46,130,6.7,1.5,-1.0,0.0,24.4,2.1,0.262,-1.0,10.1,1.6,15.4,1.3,0.016,17.4,0.512,8.5,18.3,0.3,3.8,0.134,89,145,.614,55,.618,
ibakase01,Serge Ibaka,POWER FORWARD,25,OKLAHOMA CITY THUNDER,64,64,2116,374,786,77,205,92,110,135,364,55,30,155,97,194,4.2,5.8,0.9,0.4,18.1,2.7,0.14,0.5,7.0,2.9,16.6,0.7,0.261,12.6,0.5489999999999999,10.4,18.9,1.6,5.6,0.127,108,159,.679,74,.685,.987
iguodan01,Andre Iguodala,SMALL FORWARD,31,GOLDEN STATE WARRIORS,77,0,2069,231,496,74,212,68,114,44,213,228,89,25,88,100,14.6,0.9,0.9,1.4,10.8,2.8,0.23,-0.4,2.4,2.3,12.3,2.1,0.42700000000000005,6.7,0.5529999999999999,13.9,13.3,1.5,5.1,0.11699999999999999,147,193,.762,108,.735,.922
ilyaser01,Ersan İlyasova,POWER FORWARD,27,MILWAUKEE BUCKS,58,36,1319,263,557,74,190,69,107,80,197,56,36,19,45,149,7.4,1.2,1.1,-0.5,17.0,1.7,0.192,1.6,7.0,2.3,16.8,1.4,0.341,12.0,0.5539999999999999,6.9,22.1,1.0,4.0,0.146,122,206,.592,73,.598,.962
inglejo01,Joe Ingles,SMALL FORWARD,27,UTAH JAZZ,79,32,1673,147,354,72,202,30,40,22,153,182,72,10,98,124,16.8,0.5,-1.2,1.1,10.5,1.6,0.113,-2.3,1.5,0.5,9.6,2.3,0.5710000000000001,6.0,0.5329999999999999,20.9,12.9,0.3,2.2,0.062,31,42,.738,12,.387,.931
irvinky01,Kyrie Irving,POINT GUARD,22,CLEVELAND CAVALIERS,75,75,2730,578,1235,157,378,315,365,55,182,389,114,20,186,146,25.0,0.6,4.1,-0.4,7.5,2.0,0.29600000000000004,4.4,2.3,8.4,21.5,2.2,0.306,5.0,0.583,11.8,26.2,4.2,10.4,0.183,233,387,.602,61,.262,.630
jackja01,Jarrett Jack,POINT GUARD,31,BROOKLYN NETS,80,27,2241,359,817,39,146,200,227,19,226,373,75,13,191,143,27.3,0.5,-1.1,-0.7,11.3,1.4,0.278,-0.4,1.0,1.1,14.6,1.7,0.179,6.1,0.522,17.2,22.6,0.5,2.6,0.055,69,112,.616,14,.203,.841
jacksre01,Reggie Jackson,POINT GUARD,24,OKLAHOMA CITY THUNDER,50,13,1398,249,576,44,158,99,115,28,173,214,42,5,91,94,24.5,0.3,0.7,-0.2,13.0,1.1,0.2,0.9,2.2,1.8,15.6,1.5,0.27399999999999997,7.7,0.511,12.7,22.1,0.9,2.9,0.10099999999999999,166,270,.615,28,.169,.486
jamesle01,LeBron James,SMALL FORWARD,30,CLEVELAND CAVALIERS,69,69,2493,624,1279,120,339,375,528,51,365,511,109,49,272,135,38.6,1.6,7.1,1.0,16.6,2.9,0.413,6.1,2.4,7.4,25.9,2.3,0.265,9.6,0.5770000000000001,15.3,32.3,5.7,10.4,0.19899999999999998,423,591,.716,160,.378,.469
jeffeal01,Al Jefferson,CENTER,30,CHARLOTTE HORNETS,65,61,1992,486,1010,2,5,108,165,99,449,113,47,84,68,139,11.6,3.3,1.6,0.7,25.5,3.4,0.163,0.9,5.3,1.3,19.7,1.2,0.005,15.1,0.5,5.9,26.3,1.8,4.7,0.113,182,285,.639,101,.555,.500
jefferi01,Richard Jefferson,SMALL FORWARD,34,DALLAS MAVERICKS,74,18,1244,144,324,66,155,78,114,25,158,61,32,11,52,115,7.0,0.7,-0.8,0.0,14.0,0.9,0.35200000000000004,-0.8,2.2,1.4,11.3,1.3,0.478,8.1,0.5770000000000001,12.2,15.3,0.4,2.3,0.08800000000000001,54,86,.628,36,.667,.928
jennibr01,Brandon Jennings,POINT GUARD,25,DETROIT PISTONS,41,41,1173,218,543,76,211,120,143,21,83,272,44,4,90,64,39.9,0.3,3.3,-0.6,8.0,0.7,0.263,4.0,1.9,2.6,19.7,1.9,0.389,4.8,0.522,12.9,26.3,1.6,3.3,0.136,79,152,.520,31,.392,.461
johnsam01,Amir Johnson,POWER FORWARD,27,TORONTO RAPTORS,75,72,1979,298,519,19,46,79,129,159,297,117,44,59,110,225,9.4,2.4,-0.1,-0.1,17.3,1.6,0.249,0.0,9.3,3.5,15.4,1.1,0.08900000000000001,13.3,0.603,16.0,15.7,0.9,5.1,0.124,189,266,.711,131,.693,1.000
johnsja01,James Johnson,POWER FORWARD,27,TORONTO RAPTORS,70,17,1370,238,404,11,51,67,102,61,196,95,54,70,79,155,11.4,4.1,2.4,1.7,16.5,1.6,0.252,0.7,5.1,2.5,17.9,2.0,0.126,10.8,0.617,15.0,17.4,1.5,4.1,0.14300000000000002,165,216,.764,83,.503,1.000
johnsjo02,Joe Johnson,SHOOTING GUARD,33,BROOKLYN NETS,80,80,2791,446,1025,121,337,141,176,53,331,292,59,14,137,120,17.1,0.4,-0.1,-0.8,13.3,1.5,0.172,0.7,2.1,2.6,14.1,1.1,0.32899999999999996,7.7,0.523,11.1,20.3,1.3,4.1,0.07,58,104,.558,19,.328,.895
johnswe01,Wesley Johnson,SMALL FORWARD,27,LOS ANGELES LAKERS,76,59,2245,286,691,91,259,90,112,67,252,124,59,45,87,162,8.6,1.6,-1.9,-0.8,12.9,0.7,0.162,-1.1,3.2,1.0,11.1,1.3,0.375,7.8,0.509,10.5,16.4,0.1,1.7,0.037000000000000005,76,108,.704,52,.684,.923
jordade01,DeAndre Jordan,CENTER,26,LOS ANGELES CLIPPERS,82,82,2820,379,534,1,4,187,471,397,829,61,81,183,109,245,3.2,5.4,2.9,0.7,32.4,5.4,0.882,2.2,16.2,7.4,21.0,1.5,0.006999999999999999,24.5,0.638,12.8,13.6,3.5,12.8,0.217,416,558,.746,289,.695,.000
josepco01,Cory Joseph,POINT GUARD,23,SAN ANTONIO SPURS,79,14,1444,207,411,16,44,105,143,44,148,188,46,17,67,105,19.7,0.9,1.4,1.3,11.4,1.8,0.348,0.2,3.5,2.7,15.5,1.6,0.107,7.5,0.564,12.4,17.0,1.2,4.5,0.149,99,163,.607,41,.414,.938
kamanch01,Chris Kaman,CENTER,32,PORTLAND TRAIL BLAZERS,74,13,1398,283,549,0,0,72,102,149,335,65,18,54,108,140,7.8,2.8,-0.8,0.1,25.2,2.2,0.18600000000000003,-0.8,11.6,1.1,17.3,0.7,0.0,18.5,0.537,15.4,22.5,0.4,3.3,0.11199999999999999,136,204,.667,72,.529,0
kanteen01,Enes Kanter,CENTER,22,UTAH JAZZ,49,48,1326,286,582,13,41,93,118,147,237,26,23,16,93,114,3.8,1.0,-2.7,-2.7,20.5,1.3,0.203,0.0,12.9,1.4,17.5,0.9,0.07,16.7,0.535,12.8,25.1,-0.2,2.7,0.099,311,467,.666,141,.453,1.000
kellyry01,Ryan Kelly,POWER FORWARD,23,LOS ANGELES LAKERS,52,34,1233,104,309,45,134,79,95,13,133,92,30,24,37,118,10.9,1.6,-3.3,-0.3,12.4,0.3,0.307,-3.0,1.1,0.4,8.6,1.2,0.434,6.5,0.473,9.5,14.0,-0.4,0.7,0.027000000000000003,29,45,.644,19,.655,.978
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,21,CHARLOTTE HORNETS,55,52,1587,224,482,0,0,150,214,109,307,77,30,38,63,115,8.2,1.9,-0.5,0.6,21.9,2.2,0.444,-1.1,7.4,1.6,15.1,1.0,0.0,14.4,0.519,9.9,18.4,0.6,3.8,0.114,133,230,.578,90,.677,0
knighbr03,Brandon Knight,POINT GUARD,23,MILWAUKEE BUCKS,52,52,1688,324,745,104,254,171,194,26,195,281,84,9,166,93,28.6,0.5,2.5,0.0,13.1,2.4,0.26,2.5,1.8,2.0,18.5,2.5,0.341,7.5,0.556,16.7,26.6,1.9,4.4,0.124,140,242,.579,51,.364,.656
korveky01,Kyle Korver,SHOOTING GUARD,33,ATLANTA HAWKS,75,75,2418,292,600,221,449,106,118,15,289,196,52,42,107,140,12.1,1.5,2.8,0.4,13.3,2.4,0.19699999999999998,2.4,0.7,5.0,14.8,1.1,0.748,7.2,0.6990000000000001,14.1,14.4,3.0,7.5,0.14800000000000002,21,32,.656,20,.952,.962
koufoko01,Kosta Koufos,CENTER,25,MEMPHIS GRIZZLIES,81,3,1348,182,358,0,0,55,85,121,305,37,29,63,69,148,4.3,3.9,-1.2,0.7,25.8,2.5,0.237,-2.0,10.3,0.8,14.2,1.1,0.0,18.1,0.53,14.9,15.8,0.2,3.3,0.11800000000000001,107,171,.626,74,.692,0
landrca01,Carl Landry,POWER FORWARD,31,SACRAMENTO KINGS,70,15,1192,190,369,0,0,123,150,99,169,26,15,17,54,132,3.6,1.1,-2.3,-1.7,15.5,0.5,0.40700000000000003,-0.5,9.8,2.3,14.9,0.6,0.0,12.8,0.578,11.0,18.1,-0.1,2.8,0.11199999999999999,91,130,.700,64,.703,0
larkish01,Shane Larkin,POINT GUARD,22,NEW YORK KNICKS,76,22,1865,187,432,35,116,61,78,29,147,226,93,9,83,150,19.4,0.4,-2.8,0.2,9.4,0.9,0.18100000000000002,-3.0,1.7,0.8,10.9,2.6,0.26899999999999996,5.4,0.504,15.1,13.6,-0.4,1.7,0.045,74,123,.602,39,.527,.800
lavinza01,Zach LaVine,POINT GUARD,19,MINNESOTA TIMBERWOLVES,77,40,1902,286,677,57,167,149,177,27,187,276,54,10,193,158,24.0,0.4,-4.6,-2.5,11.6,0.0,0.261,-2.2,1.6,-0.7,11.3,1.4,0.247,6.4,0.515,20.4,22.0,-1.3,-0.7,-0.018000000000000002,119,188,.633,48,.403,.789
lawsoty01,Ty Lawson,POINT GUARD,27,DENVER NUGGETS,75,75,2665,404,926,70,205,265,363,42,192,720,92,9,185,128,43.0,0.3,2.2,-0.9,8.1,1.0,0.392,3.0,1.6,6.0,18.5,1.7,0.221,4.7,0.526,14.6,20.6,2.8,7.0,0.126,149,232,.642,29,.195,.614
leeco01,Courtney Lee,SHOOTING GUARD,29,MEMPHIS GRIZZLIES,77,74,2354,288,643,90,224,111,129,21,157,151,75,12,78,129,9.8,0.4,-0.5,0.5,7.6,2.4,0.201,-1.0,1.0,2.5,11.5,1.7,0.348,4.3,0.555,10.0,15.2,0.9,4.8,0.099,75,118,.636,41,.547,.971
lenal01,Alex Len,CENTER,21,PHOENIX SUNS,69,44,1518,179,353,1,3,73,104,142,312,32,34,105,74,213,3.1,5.3,-1.8,1.0,22.7,2.1,0.295,-2.8,10.2,1.2,13.5,1.1,0.008,16.4,0.542,15.7,13.7,0.1,3.4,0.107,130,192,.677,81,.623,1.000
leonaka01,Kawhi Leonard,SMALL FORWARD,23,SAN ANTONIO SPURS,64,64,2033,394,822,67,192,202,252,85,376,161,148,48,97,128,13.0,1.8,5.9,3.1,20.6,4.4,0.307,2.8,4.8,4.2,22.0,3.7,0.23399999999999999,12.9,0.5670000000000001,9.4,23.0,4.1,8.6,0.204,138,190,.726,80,.580,.962
